# Program:featureCounts v2.0.3; Command:"/users/mugolini/subread-2.0.3-Linux-x86_64/bin/./featureCounts" "-p" "--countReadPairs" "-B" "--minOverlap" "10" "-s" "2" "-T" "12" "-t" "exon" "-g" "gene_id" "-a" "/scratch/mugolini/GRCz11_105_GENOME/Danio_rerio.GRCz11.105.gtf.gz" "-o" "raw_counts_proper_orientation_filtered_and_unfiltered.txt" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B1_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B3_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D3_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D1_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B2_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A4_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D1_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B3_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A2_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D1_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A1_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C3_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D2_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D2_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C1_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C1_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A2_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C1_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C2_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B1_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D3_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B4_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B1_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C2_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C3_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A3_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A3_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A2_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D3_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B2_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C2_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B3_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D1_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B2_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A2_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D4_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B2_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A1_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C4_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A1_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B1_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D2_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C3_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A3_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A3_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B4_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D4_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C1_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B3_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C3_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D2_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D3_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A4_aligned.unique.filtered.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C2_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C4_aligned.unique.sorted.bam" "/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A1_aligned.unique.filtered.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B1_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B3_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D3_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D1_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B2_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A4_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D1_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B3_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A2_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D1_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A1_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C3_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D2_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D2_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C1_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C1_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A2_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C1_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C2_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B1_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D3_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B4_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B1_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C2_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C3_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A3_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A3_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A2_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D3_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B2_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C2_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B3_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D1_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B2_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A2_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D4_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B2_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A1_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C4_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A1_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B1_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D2_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C3_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A3_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A3_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_B4_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D4_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C1_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_B3_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_C3_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_D2_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_D3_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_A4_aligned.unique.filtered.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C2_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/WT_C4_aligned.unique.sorted.bam	/scratch/mugolini/eSLAM/HISAT3N_Output/miR430_A1_aligned.unique.filtered.sorted.bam
ENSDARG00000102515	4;4	34429101;34429935	34429694;34430049	+;+	709	0	0	0	0	0	0	1	0	0	1	0	0	4	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
ENSDARG00000019396	4;4;4;4;4	12381735;12384742;12387367;12387799;12388312	12383105;12384890;12387440;12387855;12388535	-;-;-;-;-	1875	1	0	3	1	0	0	0	0	0	0	0	1	1	1	0	2	0	2	2	0	3	0	0	1	0	2	0	0	3	2	2	1	1	2	0	7	1	0	0	0	1	2	1	2	2	0	1	0	1	0	2	3	0	1	0	0
ENSDARG00000103992	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	34753619;34753927;34754748;34754748;34755830;34755830;34757032;34757032;34758808;34760674;34766877;34767410;34775692;34775692;34775972	34754453;34754453;34754794;34754794;34756003;34756003;34757205;34757205;34760578;34760869;34766961;34767514;34775762;34775799;34776147	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3671	0	0	6	3	3	0	13	0	0	13	0	1	35	32	0	4	0	4	4	0	6	0	0	0	15	0	0	0	18	0	4	3	3	0	0	3	3	0	0	0	0	4	1	0	0	0	2	0	3	15	4	18	0	0	0	0
ENSDARG00000102904	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	34417403;34417403;34417798;34418211;34418238;34418238;34418238;34419389;34419389;34419389;34422725;34422725;34422725;34422725;34422822;34425631;34425631;34425631;34426287;34426287;34426287;34426287;34428647;34428647;34428647;34428647;34429648;34429648;34429648;34429935;34450588	34417998;34417998;34417998;34418351;34418351;34418351;34418351;34419502;34419502;34419502;34424674;34424674;34424674;34424674;34424508;34425804;34425804;34425804;34426460;34426460;34426460;34426460;34428820;34428914;34428820;34428820;34434450;34434450;34429694;34430802;34452581	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10214	0	1	29	3	3	0	31	1	0	31	0	2	54	50	1	8	1	8	9	1	30	0	1	5	21	4	0	0	41	2	9	6	3	2	0	27	3	0	1	0	0	22	2	0	4	0	13	1	5	21	22	40	0	5	7	0
ENSDARG00000045842	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	5341592;5341592;5343324;5343324;5343613;5343613;5346899;5346899;5347762;5347762;5347958;5347958;5349662;5349662;5350280;5350280;5352441;5352441;5353105;5353105;5353867;5353867;5355807;5355807;5356681;5356681;5357141;5357141;5357489;5357489;5358677;5358677;5359032;5359035;5360894;5360894;5361245;5361245;5363510;5363510	5341788;5341788;5343517;5343517;5343708;5343708;5346994;5346994;5347872;5347872;5348081;5348081;5350054;5350054;5350526;5350526;5352619;5352619;5353330;5353330;5354009;5354009;5356056;5356056;5356799;5356799;5357384;5357384;5357595;5357595;5358926;5358926;5359141;5359141;5361152;5361152;5361396;5361396;5364832;5368158	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8146	798	60	84	783	43	202	53	183	75	212	127	200	129	63	181	101	897	574	544	683	116	307	102	133	193	62	73	245	161	633	141	389	219	149	328	154	179	412	25	519	209	324	703	272	286	62	46	752	83	38	142	68	60	472	80	67
ENSDARG00000095332	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	5362909;5365754;5366312;5366312;5366344;5367830;5369662;5369662;5369662;5369662;5370056;5370057;5370057;5370057;5370273;5370273;5370273;5370273;5370273;5370464;5370464;5370464;5370663;5370663;5371436;5371436	5367984;5365879;5367984;5367984;5366566;5367966;5369815;5370167;5369815;5369815;5370167;5370167;5370167;5370167;5370553;5370859;5370368;5370368;5370368;5370468;5370553;5370572;5370859;5370859;5371639;5371622	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6373	277	17	148	325	18	70	193	55	16	275	29	77	285	231	53	85	312	277	258	315	165	117	70	91	72	36	13	78	158	213	123	133	62	52	87	249	84	197	11	161	57	373	265	70	138	14	61	277	43	35	299	125	11	244	108	30
ENSDARG00000102104	4;4	681501;682975	681645;683465	+;+	636	1	0	1	0	2	0	3	0	0	3	0	3	9	7	0	0	0	0	1	1	1	0	0	1	4	0	0	0	8	0	1	0	0	0	0	12	2	0	0	0	0	9	3	0	0	0	2	0	0	4	8	6	0	1	0	0
ENSDARG00000101047	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	676710;678823;679023;679393;680233;681090;681493;682961;682962;683052;683212;683212;683385;683385;683385;684955;684955;684955;685193;685275;685275	676947;678942;679133;679581;680408;681249;681649;683311;683118;683118;683311;683311;683452;683452;683452;685033;685033;685033;685419;685412;685433	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1890	50	1	62	147	18	19	38	36	0	66	0	27	30	17	11	14	57	58	71	31	72	39	5	19	136	1	1	0	107	58	12	30	43	5	16	109	39	33	0	35	1	77	81	23	10	0	22	133	6	103	39	99	0	62	113	1
ENSDARG00000018618	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	2041067;2045132;2045132;2045132;2045406;2051188;2051885;2051885;2051885;2051885;2051885;2051885;2052408;2052408;2052408;2052563;2052563;2052563;2052563;2052563;2052790;2052790;2052790;2054879;2054879;2054879;2055961;2055961;2055961;2056519;2056519;2056558;2056820;2056820;2056820;2057208;2057208;2057208;2059174;2059174;2059174	2045578;2045578;2045578;2045578;2045578;2051691;2052086;2052086;2052508;2052086;2052086;2052086;2052446;2052446;2052446;2052716;2052716;2052717;2052716;2052687;2052905;2052905;2052905;2055362;2055362;2055362;2056134;2056134;2056134;2056703;2056703;2056703;2056923;2056923;2056923;2057417;2057417;2057417;2059233;2059296;2059302	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7197	939	74	1299	1133	49	261	1082	372	41	1361	37	242	1647	1425	13	309	950	1012	991	868	1394	433	150	298	465	49	9	159	775	824	259	557	152	132	510	1368	343	598	39	702	89	1667	886	314	410	5	191	1030	124	227	1303	638	0	886	929	102
ENSDARG00000003512	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	17886838;17888159;17889320;17889320;17902011;17902011;17904232;17904232;17906310;17906310;17911526;17911526;17914965;17914965;17915799;17915799;17915932;17919020;17919020;17919020;17949027;17969864;17969864;17977671;17977671;17991613;17991613;17996578;17996578;17999018;17999018;17999517;18035444;18035444;18035444;18035497;18038382;18067213;18067213;18067213;18085402;18085402;18085402;18088893;18098006;18098006;18102724;18102724;18107307;18107307;18108583;18108583;18110733;18110733;18119467;18119467;18134171;18134171;18135470;18135470;18201281;18201281	17888207;17888207;17889411;17889411;17902178;17902178;17904369;17904369;17906396;17906393;17911597;17911597;17915090;17915090;17915984;17915984;17915984;17919127;17919127;17919127;17949318;17970016;17970016;17977769;17977769;17991719;17991719;17996650;17996650;17999664;17999664;17999673;18035630;18035630;18035630;18035630;18038547;18067349;18067349;18067349;18085552;18085552;18085552;18089006;18098122;18098122;18102905;18102905;18107429;18107429;18108684;18108684;18110808;18110808;18119763;18119763;18134327;18134327;18135550;18135550;18202291;18201622	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6628	17	0	6	15	1	6	6	7	0	12	0	4	7	7	3	5	20	18	22	31	7	12	5	1	27	1	0	4	26	8	6	13	6	4	3	12	5	10	0	9	1	12	13	6	10	0	1	10	1	22	5	22	0	17	5	2
ENSDARG00000033443	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	23125689;23126558;23127104;23127204;23127284;23127284;23127284;23127284;23127307;23127440;23127440;23127440;23127440;23127440;23128971;23128971;23128971;23128971;23128971;23128971;23129412;23129412;23129412;23129412;23129412;23129412;23129573;23129573;23129573;23129573;23129573;23129573;23129787;23129787;23129787;23129787;23129787;23132423;23132423;23132423;23132423;23132423;23132542;23132693;23132693;23132693;23132693;23132953;23132953;23132953;23132953;23133112;23133339;23133339;23134221;23134221;23134221;23134221;23134221;23134366	23125787;23127198;23127198;23127355;23127355;23127355;23127355;23127355;23127355;23127514;23127514;23127514;23127514;23127514;23129104;23129104;23129104;23129104;23129104;23129104;23129461;23129461;23129461;23129461;23129461;23129461;23129631;23129631;23129631;23129633;23129631;23129631;23129856;23129856;23129856;23129856;23129856;23132580;23132580;23132580;23132451;23132524;23132580;23132842;23132842;23132842;23132842;23133021;23133021;23133021;23133021;23133371;23133371;23133371;23136195;23136195;23134360;23135249;23134536;23135276	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3894	689	276	7888	3211	2046	244	4043	448	10	4269	11	2085	914	803	772	1148	923	1583	554	1639	8015	368	607	835	7404	429	26	219	10918	689	85	475	2544	173	326	10525	2315	692	377	502	84	2484	2623	217	763	18	1474	1459	99	7130	2287	10729	7	1295	3034	215
ENSDARG00000003789	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	16649542;16649542;16650974;16651295;16651295;16651295;16652643;16652643;16652643;16652857;16652857;16652857;16654297;16654297;16654297;16654418;16654869;16654869;16654869;16654869;16656972;16656972;16657625;16657625;16657625;16657625;16658433;16658433;16658433;16658433;16659305;16659305;16659305;16659635;16659635;16659635;16660709;16660709;16660709;16660879;16660879;16660879;16661663;16661663;16661663;16666213;16666213;16666213;16666918;16666918;16666918;16671015;16671015;16671015;16672379;16672379;16672379;16677303;16677303;16677303;16680199;16680199;16680199;16680460;16685578;16685578;16685578;16685578;16689742;16689742;16689742;16706668;16706668;16706668;16706668	16651157;16651157;16651157;16651469;16651469;16651469;16652769;16652769;16652769;16652939;16652939;16652939;16654484;16654484;16654484;16654484;16654987;16654987;16654987;16654987;16657013;16657013;16657770;16657770;16657770;16657770;16658554;16658554;16658514;16658554;16659433;16659433;16659433;16659716;16659716;16659716;16660787;16660787;16660787;16661031;16661031;16661031;16661794;16661794;16661794;16666303;16666303;16666303;16667068;16667068;16667068;16671246;16671246;16671246;16672951;16672951;16672951;16677490;16677490;16677490;16680901;16680901;16680901;16680901;16685687;16685687;16685687;16685687;16689801;16689801;16689801;16706776;16706941;16706978;16706978	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5612	1410	5	8	1697	9	302	9	356	2	521	18	12	234	13	13	16	1396	1373	907	1621	78	532	13	13	407	1	3	18	287	921	4	640	19	10	458	223	402	844	2	781	39	432	1196	420	600	2	8	1462	11	6	10	40	3	800	302	6
ENSDARG00000096064	4;4;4	44454270;44454544;44454839	44454447;44454717;44454986	+;+;+	500	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSDARG00000100780	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	77349261;77349423;77354403;77354403;77354668;77354668;77357742;77357742;77358223;77358223;77361064;77361064;77362077;77362077;77365923;77365923;77366338;77366338;77368713;77368713;77371460;77371460;77372905;77372905;77377249;77377249;77377498;77377498;77380324;77380491	77349642;77349642;77354520;77354520;77354732;77354732;77357926;77357926;77358388;77358388;77361259;77361259;77362241;77362241;77366153;77366153;77366436;77366436;77368859;77368859;77371581;77371581;77373037;77373037;77377390;77377390;77377596;77377596;77380396;77380592	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2425	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000113690	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	54316804;54320258;54321469;54321469;54322643;54325976;54325976;54326298;54326618;54326618;54326618;54327320;54327320;54327320;54336969;54336969;54336969;54338181;54338181	54321154;54321154;54322204;54321515;54322816;54326471;54326471;54326471;54326791;54326791;54326791;54329138;54329138;54329138;54337247;54337344;54337247;54338252;54338253	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8199	0	0	6	1	0	0	6	0	0	6	0	3	12	12	0	1	0	1	3	1	7	0	0	0	2	1	0	0	7	0	3	1	1	0	0	8	0	0	0	0	0	3	3	0	1	0	5	0	1	2	3	6	0	0	0	0
